fiscalDateEnding,Ticker,net_income_minus_taxes_over_net_income,pretax_non_operating_over_sales,sales_over_assets,income_to_equity,earnings_over_price,relative_price_evolution,net_income_to_common_over_net_income_smoothed,liabilities_over_equity,inventory_over_current_liabilities,working_capital_over_sales,dividend_per_share
2023-02-01,LECO,0.7459453482547902,-0.008809554912590438,0.30824012997005956,0.10604267955117348,0.2375761388218783,0.4218101769536873,0.0,1.9689290811671794,0.7851143707628685,0.7582782280662924,38.63439715865867
2023-03-01,LECO,0.7358747381277654,-0.008678559436105309,0.31948317979737495,0.10835527584469412,0.24686599628173422,0.4317161967657268,0.0,1.8910386576248412,0.7950328911559337,0.7542926640760358,42.42977215536573
2023-04-01,LECO,0.7287989713304146,-0.0071843783029067534,0.3250407469573763,0.11184967489019537,0.2638397338713984,0.42070950808568286,0.0,1.8238280546332022,0.8132655166515405,0.7498256391099014,49.7560886463727
2023-05-01,LECO,0.7281718651432022,-0.005432810175833771,0.3243614795122352,0.11442869398413799,0.27331170348530465,0.4364575395817458,0.0,1.780750541898935,0.8293722289366072,0.754460284331655,58.71849526280871
2023-06-01,LECO,0.7327935294226301,-0.004670152230179197,0.32029742799261174,0.11430685586437428,0.23717168191878185,0.681737363474727,0.0,1.7560528173234429,0.8322467012514153,0.7686189889234689,68.2108982385126
2023-07-01,LECO,0.7393385650181404,-0.005856358128567703,0.3156097100900573,0.1106246238337991,0.22876452492394234,0.6993480653627975,0.0,1.7465917151699528,0.8142083708118345,0.7868930047879169,75.84689787116665
2023-08-01,LECO,0.7453619814730693,-0.008080595661482226,0.3117809812207803,0.10624921795464125,0.23019637246216484,0.6294979256625182,0.0,1.737711322409861,0.7843990669711218,0.8052079668346628,79.6859076409413
2023-09-01,LECO,0.7493843243162995,-0.009686279899420643,0.3106574320596411,0.10553598208850978,0.24476977501073702,0.5391584116501567,0.0,1.7137270292807825,0.7577108973422988,0.8214293928894808,76.75244254850695
2023-10-01,LECO,0.7507975594788122,-0.00946526419320654,0.31282458938668883,0.11062126599032679,0.27281952005777266,0.47997629328591995,0.0,1.668279942567617,0.7449801342992574,0.8357978450777358,66.30754206309646
2023-11-01,LECO,0.7495110530723256,-0.008070010749770123,0.31514131355648667,0.11729013405251199,0.262304314958551,0.6769113538227076,0.0,1.6160419336563483,0.7428454812867449,0.8498688275828906,52.41572178630056
2023-12-01,LECO,0.7462704153564438,-0.006613989045019716,0.31342046613016267,0.11967968876542191,0.24877145124915473,0.8411650156633648,0.0,1.5803505667562108,0.745900531400326,0.8666183368856316,42.0168879832847
2024-01-01,LECO,0.7417727363578616,-0.005791001068338826,0.30522112965542114,0.11442504595789228,0.2346371606824303,0.8814664295995258,0.0,1.5708762580176237,0.7492853515697251,0.8902139501883911,39.04063234887554
2024-02-01,LECO,0.7356615883276153,-0.005813350874245054,0.2953114061132812,0.10427681374700858,0.1850008339942463,1.1725510117686904,0.0,1.5777268582216244,0.7528383238040349,0.9180612548623014,41.826270157770395
2024-03-01,LECO,0.7267596262030839,-0.006641887408950496,0.2903192782117556,0.0943663845704481,0.16763995323321404,1.1627296587926508,0.0,1.5842213196230697,0.7575102854556113,0.9387594071398961,46.249718082614805
2024-04-01,LECO,0.7133756396064147,-0.008275799714864585,0.2933509735689376,0.08677429949447987,0.17923659928352162,0.8586910507154348,0.0,1.5812807242735556,0.763365901280368,0.9350005290776046,50.19006802278801
2024-05-01,LECO,0.6960089984134249,-0.0101451459603512,0.29890725112758054,0.08180151735430864,0.18944207050400594,0.6625179917026502,0.0,1.5809068405471105,0.7619128554619372,0.9035947063728468,53.977995671589184
2024-06-01,LECO,0.6764194373513316,-0.011960017077345491,0.2990224138854883,0.07746784613673789,0.1879735544488425,0.5971551943103885,0.0,1.6012898105424151,0.7436887975118911,0.858119214594375,59.50807098281212
2024-07-01,LECO,0.6590786853561212,-0.013350692035418282,0.2890168958051493,0.07325319510944076,0.16474036991240917,0.7391414782829566,0.0,1.6501266171712206,0.7089107280977016,0.8235910602274172,66.89033037983597
2024-08-01,LECO,0.6509009402331664,-0.014130456858986295,0.2756467414313215,0.07135502373432387,0.17189100869909865,0.6392346118025571,0.0,1.7063647728411873,0.6712751246089856,0.8107858695833556,72.30825340164924
2024-09-01,LECO,0.6621597626554868,-0.013842821260085042,0.26845324590092356,0.07523652357021782,0.18389800420509447,0.6257725848785032,0.0,1.7363891606120117,0.6437389103324167,0.8130452858708406,69.81425016647391
2024-10-01,LECO,0.6968416977607795,-0.012411086876627585,0.27272646214835655,0.08599751157163489,0.20978231135925116,0.6303445940225214,0.0,1.7207238392120907,0.6305417706829858,0.8111469631228837,56.99839473487046
2024-11-01,LECO,0.7443594200202437,-0.010667779509122495,0.28311676060749136,0.0988183624272107,0.21191652840096784,0.8498010329353991,0.0,1.6808643226019837,0.6245275245412708,0.7956508821715665,41.1077024743492
2024-12-01,LECO,0.7837703932338028,-0.009749215043379311,0.2903380034100897,0.10563923000256886,0.26329954635115516,0.587249174498349,0.0,1.6518415618716726,0.6190666384464305,0.772613958504277,33.719947903833294
2025-01-01,LECO,0.7969030939078046,-0.010197842185534493,0.2880090520845409,0.10192651915544239,0.23952029784140585,0.683007366014732,0.0,1.65657779723227,0.6089537344881312,0.7573294211120013,41.43899557868627
2025-02-01,LECO,0.7800825534444874,-0.011233886787501977,0.2808912100129807,0.0932517307672353,0.2114447577149686,0.749978833291,0.0,1.6827057562677785,0.5982850614561759,0.7553819804678478,56.232960827313846
2025-03-01,LECO,0.7460901764392922,-0.01163195896406568,0.27706689573785254,0.08841191789101382,0.2204882504979059,0.6015578697824062,0.0,1.7049359409627136,0.5921808849579421,0.7575476395976378,65.36414516526453
2025-04-01,LECO,0.7169325652289449,-0.010702322123847472,0.2803457116590648,0.0916131436586392,0.24805963731704198,0.49182965032596715,0.0,1.7122889764153586,0.5916267343334921,0.7462773616743167,63.19668023727199
2025-05-01,LECO,0.7067958260925518,-0.009160280573700457,0.2871653193598867,0.09887391094612677,0.24696368226335283,0.6390652781305564,0.0,1.7077566854393063,0.596542048386607,0.7167448537509165,55.221633405722635
2025-06-01,LECO,0.7111890656834611,-0.007885747143540806,0.29207545590468775,0.10393929312060701,0.24596033528189895,0.7553128439590211,0.0,1.7017496935734877,0.6061415923506617,0.678917854421189,51.14611855908396
2025-07-01,LECO,0.7132477656222739,-0.0075969376735863054,0.29068216941123803,0.10190500656005276,0.20803585346670597,1.0616374566082465,0.0,1.7016919841369837,0.618605471726934,0.6531231264377372,58.34870855276866
2025-08-01,LECO,0.7015328262399706,-0.0083228188431058,0.28488216142021766,0.0948433464582178,0.19682383472419895,1.054271441876217,0.0,1.7026964820013413,0.6327201873087898,0.6497895689805356,72.52352624665092
2025-09-01,LECO,0.677012066065588,-0.010046860850694526,0.27816455903572773,0.08668538058987738,0.18742241016672762,0.996697993395987,0.0,1.6968867543737491,0.6460453097099932,0.6680728166629152,85.31105824682814
2025-10-01,LECO,0.6521212726977413,-0.012606073844455707,0.2739980312454188,0.08140822505279233,0.17925055500366266,0.9850139700279399,0.0,1.6775476873278328,0.6564104219367236,0.6967766931762203,88.37857940849776
